Time,Source,Destination,Protocol,Length,Frame,Ethernet Src,Ethernet Dest,IP Source,IP Dest,TCP/UDP,Src Port,Dest Port,Label
11.501953,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,FTP,110,8110,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,80.125.99.71,Transmission Control Protocol,1595,2667,Ftp
11.517578,38.115.4.204,81.131.67.131,TCP,117,9117,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,82.92.21.6,User Datagram Protocol       ,41730,21284,Ftp
11.548828,81.131.67.131,38.115.4.204,TCP,62,62,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,84.156.173.210,User Datagram Protocol       ,41730,6346,Ftp
11.626953,81.131.67.131,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.92.79.199,User Datagram Protocol       ,41730,6346,Ftp
11.720703,81.131.67.131,dD5E029CB.access.telenet.be,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
11.720703,81.131.67.131,232.69-4-150-nokia-dsl.dynamic.surewest.net,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,68.21.34.173,User Datagram Protocol       ,41730,6346,Ftp
11.736328,81.131.67.131,65.43.223.20,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
11.751953,81.131.67.131,adsl-40-67.37-151.wind.it,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.241.94.212,User Datagram Protocol       ,41730,6346,Ftp
11.751953,81.131.67.131,71.99.125.80.rev.sfr.net,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,82.171.96.179,User Datagram Protocol       ,41730,6346,Ftp
11.767578,81.131.67.131,82.92.21.6,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,84.97.114.126,Transmission Control Protocol,80,6346,Ftp
11.783203,81.131.67.131,p549CADD2.dip0.t-ipconnect.de,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,210.146.64.4,User Datagram Protocol       ,41730,6346,Ftp
11.798828,81.131.67.131,82.92.79.199,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,70.27.127.185,Transmission Control Protocol,6346,2727,Ftp
11.814453,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,1514,1a:43:20:00:01:00,1a:43:20:00:01:00, 211.28.6.30,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
11.814453,81.131.67.131,68.21.34.173,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,2094,Ftp
11.830078,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,81.131.67.131,Gnutella,88,288,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
11.830078,81.131.67.131,212.94-241-81.adsl-dyn.isp.belgacom.be,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,2727,6346,Ftp
11.830078,81.131.67.131,static.kpn.net,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.1 ,Transmission Control Protocol,2094,6347,Ftp
11.845703,81.131.67.131,126.114.97.84.rev.sfr.net,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,68.34.169.230,81.131.67.131,Transmission Control Protocol,80,80,Ftp
11.861328,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,654,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2727,6346,Ftp
11.955078,81.131.67.131,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,TCP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,6348,2727,Ftp
12.095703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,81514,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,80.185.105.19,Transmission Control Protocol,2769,80,Ftp
12.095703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.117.2.56,Transmission Control Protocol,80,2769,Ftp
12.314453,211.28.6.30,81.131.67.131,TCP,1098,1098,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,2727,6348,Ftp
12.314453,81.131.67.131,211.28.6.30,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,139.18.25.33,81.131.67.131,Transmission Control Protocol,6348,2727,Ftp
12.330078,212.155.203.62.dynamic.wline.res.cust.swisscom.ch,81.131.67.131,ICMP,70,270,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,80,Ftp
12.595703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,2769,Ftp
12.595703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,68.34.169.230,Transmission Control Protocol,2769,6346,Ftp
12.814453,211.28.6.30,81.131.67.131,TCP,1078,51078,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,2424,Ftp
12.861328,81.131.67.131,19.105.185.80.rev.sfr.net,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,38.115.4.204,210.146.64.4,Transmission Control Protocol,6346,6348,Ftp
12.861328,81.131.67.131,s53750238.adsl.online.nl,UDP,550,7550,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,2727,Ftp
12.939453,81.131.67.131,211.28.6.30,TCP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,13.224.41.203,83.53.165.235,Transmission Control Protocol,2433,2433,Ftp
13.095703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,91514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,80,Ftp
13.095703,c-68-34-169-230.hsd1.va.comcast.net,81.131.67.131,TCP,92,92,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,192.88.99.1,Transmission Control Protocol,2727,6346,Ftp
13.095703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.232.4.28,Transmission Control Protocol,6346,2727,Ftp
13.267578,81.131.67.131,c-68-34-169-230.hsd1.va.comcast.net,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2813,80,Ftp
13.392578,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,21,1677,Ftp
13.392578,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,1026,6346,Ftp
13.408203,235.red-83-53-165.dynamicip.rima-tde.net,81.131.67.131,TCP,54,554,1a:43:20:00:01:00,1a:43:20:00:01:00,210.146.64.4,38.115.4.204,Transmission Control Protocol,2814,1026,Ftp
13.439453,81.131.67.131,235.red-83-53-165.dynamicip.rima-tde.net,TCP,62,662,01:00:01:00:00:00,01:00:01:00:00:00,84.97.114.126,81.131.67.131,Transmission Control Protocol,80,21,Ftp
13.439453,6bone.informatik.uni-leipzig.de,2002:5183:4383::5183:4383,FTP,143,7143,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,62.167.89.152,Transmission Control Protocol,2727,6346,Ftp
13.439453,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,FTP,108,8108,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.117.2.56,Transmission Control Protocol,21284,2727,Ftp
13.720703,81.131.67.131,cal69-1-82-232-4-28.fbx.proxad.net,TCP,62,962,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,85.135.146.10,Transmission Control Protocol,2667,80,Ftp
13.720703,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,1514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,80.144.139.239,Transmission Control Protocol,6346,2667,Ftp
13.720703,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.244.90.24,User Datagram Protocol       ,6346,21284,Ftp
13.798828,38.115.4.204,81.131.67.131,TCP,404,2404,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,1595,1595,Ftp
13.798828,81.131.67.131,38.115.4.204,TCP,62,362,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,User Datagram Protocol       ,41730,41730,Ftp
13.814453,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,81.131.67.131,Gnutella,124,4124,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,219.137.42.1,User Datagram Protocol       ,41730,6346,Ftp
13.814453,dD5E029CB.access.telenet.be,81.131.67.131,UDP,50,550,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,83.116.155.57,User Datagram Protocol       ,41730,6346,Ftp
13.814453,81.131.67.131,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,TCP,54,654,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,84.101.247.219,User Datagram Protocol       ,41730,2424,Ftp
14.048828,81.131.67.131,adsl-62-167-89-152.adslplus.ch,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,218.86.72.220,User Datagram Protocol       ,41730,6346,Ftp
14.048828,81.131.67.131,s53750238.adsl.online.nl,UDP,77,877,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,80.186.123.15,Transmission Control Protocol,80,6346,Ftp
14.064453,81.131.67.131,85-135-146-10.adsl.slovanet.sk,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,60.224.255.117,User Datagram Protocol       ,41730,6346,Ftp
14.080078,81.131.67.131,p50908BEF.dip0.t-ipconnect.de,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,24.11.146.28,68.6.198.57,User Datagram Protocol       ,41730,2727,Ftp
14.095703,81.131.67.131,24.90-244-81.adsl-dyn.isp.belgacom.be,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,6346,Ftp
14.111328,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,21514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,172.187.62.41,User Datagram Protocol       ,41730,6346,Ftp
14.111328,126.114.97.84.rev.sfr.net,81.131.67.131,ICMP,70,370,1a:43:20:00:01:00,1a:43:20:00:01:00, 211.28.6.30,81.131.67.131,Transmission Control Protocol,2815,6346,Ftp
14.111328,81.131.67.131,1.42.137.219.broad.gz.gd.dynamic.163data.com.cn,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,67.111.163.61,211.28.6.30,User Datagram Protocol       ,41730,36389,Ftp
14.126953,81.131.67.131,adsl-dc-2fd39.adsl.online.nl,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,65.184.193.172,User Datagram Protocol       ,41730,6346,Ftp
14.126953,81.131.67.131,219.247.101.84.rev.sfr.net,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00, 62.74.99.96,81.131.67.131,Transmission Control Protocol,2727,4068,Ftp
14.142578,81.131.67.131,218.86.72.220,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2816,6347,Ftp
14.158203,81.131.67.131,80-186-123-15.elisa-mobile.fi,TCP,62,862,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,6348,80,Ftp
14.173828,81.131.67.131,60.224.255.117,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,24.11.146.28,Transmission Control Protocol,2769,6346,Ftp
14.189453,81.131.67.131,ip68-6-198-57.sd.sd.cox.net,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2817,2769,Ftp
14.205078,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,6348,Ftp
14.298828,81.131.67.131,172.187.62.41,TCP,62,262,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,67.111.163.61,User Datagram Protocol       ,17342,335,Ftp
14.392578,211.28.6.30,81.131.67.131,TCP,1514,31514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,2727,Ftp
14.392578,81.131.67.131,211.28.6.30,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,62.74.99.96,User Datagram Protocol       ,41730,41730,Ftp
14.658203,81.131.67.131,cpe-65-184-193-172.ec.res.rr.com,TCP,62,562,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,Transmission Control Protocol,6348,80,Ftp
14.689453,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,61514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,24.11.146.28,User Datagram Protocol       ,21485,17342,Ftp
14.689453,c-24-11-146-28.hsd1.az.comcast.net,81.131.67.131,UDP,54,754,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,2588,2769,Ftp
14.689453,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,38.115.4.204,Transmission Control Protocol,1216,1026,Ftp
14.720703,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,UDP,50,950,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,139.168.32.121,Transmission Control Protocol,2769,1216,Ftp
14.798828,211.28.6.30,81.131.67.131,TCP,642,642,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,213.54.85.41,User Datagram Protocol       ,41730,2588,Ftp
14.939453,67.111.163.61.ptr.us.xo.net,81.131.67.131,Messenger,835,1835,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,84.56.231.17 ,User Datagram Protocol       ,41730,6348,Ftp
14.939453,81.131.67.131,67.111.163.61.ptr.us.xo.net,ICMP,70,270,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,62.205.109.173,User Datagram Protocol       ,41730,1734,Ftp
14.939453,dyn96.the4.nas.panafonet.gr,81.131.67.131,TCP,62,362,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,80.171.9.79,User Datagram Protocol       ,41730,2128,Ftp
14.955078,81.131.67.131,dyn96.the4.nas.panafonet.gr,TCP,54,454,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,62.131.99.79,User Datagram Protocol       ,41730,2128,Ftp
15.017578,81.131.67.131,211.28.6.30,TCP,54,554,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,84.149.148.25,User Datagram Protocol       ,41730,6346,Ftp
15.064453,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,UDP,54,654,01:00:01:00:00:00,01:00:01:00:00:00, 83.117.2.56,81.161.144.10,User Datagram Protocol       ,41730,6346,Ftp
15.064453,81.131.67.131,38.115.4.204,UDP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,68.34.169.230,24.43.167.12,User Datagram Protocol       ,41730,6346,Ftp
15.080078,81.131.67.131,38.115.4.204,UDP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.216.238.111,User Datagram Protocol       ,41730,6346,Ftp
15.095703,81.131.67.131,cpe-139-168-32-121.nb07.nsw.asp.telstra.net,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
15.111328,81.131.67.131,d5365529.access.ecotel.net,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,41730,6346,Ftp
15.111328,81.131.67.131,dslb-084-056-231-176.084.056.pools.vodafone-ip.de,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,139.18.25.33,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
15.126953,81.131.67.131,62.205.109.173,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,211.28.6.30,User Datagram Protocol       ,41730,6346,Ftp
15.142578,81.131.67.131,x50ab094f.dyn.telefonica.de,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,Transmission Control Protocol,80,6346,Ftp
15.158203,81.131.67.131,ip3e83634f.speed.planet.nl,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2727,80,Ftp
15.173828,81.131.67.131,p54959419.dip0.t-ipconnect.de,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,68.34.169.230,Transmission Control Protocol,6348,2727,Ftp
15.189453,81.131.67.131,ip171.frb32.cust.comxnet.dk,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,2769,80,Ftp
15.189453,81.131.67.131,rrcs-24-43-167-12.west.biz.rr.com,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,User Datagram Protocol       ,2424,2769,Ftp
15.205078,81.131.67.131,ip-111.net-82-216-238.rev.numericable.fr,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,6346,6348,Ftp
15.267578,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,91514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,192.88.99.1,Transmission Control Protocol,2433,41730,Ftp
15.267578,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,54,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,80,2433,Ftp
15.439453,211.28.6.30,81.131.67.131,TCP,1078,11078,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2727,6346,Ftp
15.439453,81.131.67.131,211.28.6.30,TCP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,24.11.146.28,Transmission Control Protocol,21,2727,Ftp
15.494141,s53750238.adsl.online.nl,81.131.67.131,UDP,50,350,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,1026,80,Ftp
15.494141,c-68-34-169-230.hsd1.va.comcast.net,81.131.67.131,TCP,81,481,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,81.247.65.177,Transmission Control Protocol,80,1026,Ftp
15.65625,81.131.67.131,c-68-34-169-230.hsd1.va.comcast.net,TCP,54,554,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,83.117.6.35,Transmission Control Protocol,2727,21,Ftp
15.783203,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,61514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,195.130.143.128,User Datagram Protocol       ,41730,2727,Ftp
15.783203,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,212.194.202.220,Transmission Control Protocol,6346,80,Ftp
15.809571,6bone.informatik.uni-leipzig.de,2002:5183:4383::5183:4383,FTP,142,8142,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,207.148.176.7,Transmission Control Protocol,6346,17342,Ftp
15.821289,2002:5183:4383::5183:4383,6bone.informatik.uni-leipzig.de,FTP,108,9108,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,62.193.101.150,User Datagram Protocol       ,41730,2094,Ftp
16.097657,fpigw.ksc.gr.jp,81.131.67.131,TCP,1514,1514,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,212.129.214.254,User Datagram Protocol       ,41730,1595,Ftp
16.098633,81.131.67.131,fpigw.ksc.gr.jp,TCP,54,154,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,200.158.81.150,User Datagram Protocol       ,41730,6346,Ftp
16.111328,81.131.67.131,c-24-11-146-28.hsd1.az.comcast.net,UDP,54,254,01:00:01:00:00:00,01:00:01:00:00:00,38.115.4.204,82.10.189.10 ,User Datagram Protocol       ,41730,6346,Ftp
16.124024,galton0412w-grc-02-70-27-127-185.dsl.bell.ca,81.131.67.131,Gnutella,97,397,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,62.203.155.2 ,User Datagram Protocol       ,41730,6346,Ftp
16.125,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,81.131.67.131,Gnutella,89,489,1a:43:20:00:01:00,1a:43:20:00:01:00,81.131.67.131,83.132.177.64,User Datagram Protocol       ,41730,6346,Ftp
16.125,81.131.67.131,177.65-247-81.adsl-dyn.isp.belgacom.be,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00, 82.232.4.28,213.19.160.190,User Datagram Protocol       ,41730,6346,Ftp
16.137696,81.131.67.131,s53750623.adsl.online.nl,UDP,61,661,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,38.115.4.204,User Datagram Protocol       ,41730,6346,Ftp
16.150391,81.131.67.131,dC3828F80.access.telenet.be,UDP,61,761,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,213.19.160.190,User Datagram Protocol       ,41730,6346,Ftp
16.164063,81.131.67.131,hon14-h01-212-194-202-220.dsl.sta.abo.bbox.fr,UDP,61,861,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,70.27.127.185,User Datagram Protocol       ,41730,6346,Ftp
16.176758,81.131.67.131,207-148-176-7.interbaun.com,UDP,61,961,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,81.131.67.131,User Datagram Protocol       ,41730,6346,Ftp
16.19043,81.131.67.131,62.193.101.150,UDP,61,61,01:00:01:00:00:00,01:00:01:00:00:00, 83.117.2.56,38.115.4.204,Transmission Control Protocol,2818,6346,Ftp
16.202149,81.131.67.131,212.129.214.254,UDP,61,161,01:00:01:00:00:00,01:00:01:00:00:00,4.101.247.219,38.115.4.204,User Datagram Protocol       ,41730,6346,Ftp
16.203125,81.131.67.131,200-158-81-150.dsl.telesp.net.br,UDP,61,261,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,81.131.67.131,Transmission Control Protocol,1595,80,Ftp
16.21875,81.131.67.131,cpc82297-ando7-2-0-cust357.15-1.cable.virginm.net,UDP,61,361,01:00:01:00:00:00,01:00:01:00:00:00,210.146.64.4,83.53.165.235,Transmission Control Protocol,2810,21284,Ftp
16.234375,81.131.67.131,212.155.203.62.dynamic.wline.res.cust.swisscom.ch,UDP,61,461,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.232.4.28,Transmission Control Protocol,2094,6346,Ftp
16.25,81.131.67.131,a83-132-177-64.cpe.netcabo.pt,UDP,61,561,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,82.232.4.28,Transmission Control Protocol,21284,80,Ftp
16.265625,81.131.67.131,213.19.160.190,TCP,62,662,01:00:01:00:00:00,01:00:01:00:00:00, 211.28.6.30,81.131.67.131,Transmission Control Protocol,2667,6346,Ftp
16.265625,81.131.67.131,38.115.4.204,UDP,54,754,01:00:01:00:00:00,01:00:01:00:00:00,0.224.255.117,81.131.67.131,Transmission Control Protocol,2667,2667,Ftp
16.28125,81.131.67.131,nwcsnbsc11w-142-68-189-57.pppoe-dynamic.high-speed.nb.bellalian,TCP,54,854,01:00:01:00:00:00,01:00:01:00:00:00,5.184.193.172,81.131.67.131,Transmission Control Protocol,6346,21284,Ftp
16.296875,81.131.67.131,213.19.160.190,TCP,54,954,01:00:01:00:00:00,01:00:01:00:00:00,81.131.67.131,210.146.64.4,Transmission Control Protocol,2813,21284,Ftp
